JX-Seed-Rear-Thick-norm_bezier
   1.0000000   0.0001737
   0.9951807   0.0008622
   0.9882439   0.0018499
   0.9781902   0.0032742
   0.9675599   0.0047701
   0.9565968   0.0063014
   0.9453396   0.0078611
   0.9338239   0.0094428
   0.9220818   0.0110406
   0.9101425   0.0126493
   0.8980326   0.0142640
   0.8857757   0.0158805
   0.8733931   0.0174949
   0.8609035   0.0191036
   0.8483237   0.0207036
   0.8356682   0.0222921
   0.8229499   0.0238665
   0.8101797   0.0254247
   0.7973669   0.0269647
   0.7845195   0.0284848
   0.7716441   0.0299834
   0.7587459   0.0314592
   0.7458293   0.0329109
   0.7328974   0.0343374
   0.7199529   0.0357378
   0.7069973   0.0371112
   0.6940317   0.0384567
   0.6810566   0.0397735
   0.6680722   0.0410609
   0.6550780   0.0423181
   0.6420736   0.0435444
   0.6290582   0.0447391
   0.6160312   0.0459014
   0.6029917   0.0470304
   0.5899390   0.0481254
   0.5768725   0.0491853
   0.5637918   0.0502094
   0.5506966   0.0511965
   0.5375873   0.0521455
   0.5244643   0.0530552
   0.5113286   0.0539244
   0.4981815   0.0547517
   0.4850250   0.0555357
   0.4718615   0.0562748
   0.4586939   0.0569674
   0.4455259   0.0576120
   0.4323616   0.0582066
   0.4192059   0.0587494
   0.4060642   0.0592386
   0.3929426   0.0596721
   0.3798479   0.0600479
   0.3667875   0.0603639
   0.3537696   0.0606180
   0.3408029   0.0608081
   0.3278967   0.0609320
   0.3150612   0.0609876
   0.3023069   0.0609726
   0.2896450   0.0608850
   0.2770874   0.0607226
   0.2646463   0.0604836
   0.2523345   0.0601659
   0.2401653   0.0597676
   0.2281523   0.0592872
   0.2163094   0.0587230
   0.2046511   0.0580736
   0.1931918   0.0573378
   0.1819463   0.0565145
   0.1709295   0.0556031
   0.1601562   0.0546031
   0.1496413   0.0535142
   0.1393997   0.0523365
   0.1294459   0.0510707
   0.1197943   0.0497175
   0.1104589   0.0482782
   0.1014531   0.0467546
   0.0927900   0.0451490
   0.0844819   0.0434642
   0.0765403   0.0417034
   0.0689759   0.0398706
   0.0617984   0.0379705
   0.0550164   0.0360082
   0.0486373   0.0339897
   0.0426670   0.0319220
   0.0371101   0.0298124
   0.0319693   0.0276695
   0.0272459   0.0255025
   0.0229390   0.0233219
   0.0190457   0.0211387
   0.0155609   0.0189655
   0.0124771   0.0168156
   0.0097844   0.0147036
   0.0074700   0.0126452
   0.0055184   0.0106576
   0.0039109   0.0087590
   0.0026256   0.0069692
   0.0016374   0.0053094
   0.0009173   0.0038021
   0.0004327   0.0024716
   0.0001535   0.0013763
   0.0000303   0.0005661
   0.0000000   0.0000000
   0.0001393  -0.0010837
   0.0006089  -0.0022595
   0.0014978  -0.0035330
   0.0028149  -0.0048265
   0.0045265  -0.0060974
   0.0066226  -0.0073451
   0.0090942  -0.0085690
   0.0119333  -0.0097684
   0.0151323  -0.0109425
   0.0186846  -0.0120904
   0.0225841  -0.0132113
   0.0268255  -0.0143039
   0.0314036  -0.0153673
   0.0363142  -0.0164004
   0.0415532  -0.0174020
   0.0471169  -0.0183710
   0.0530020  -0.0193061
   0.0592054  -0.0202063
   0.0657242  -0.0210704
   0.0725559  -0.0218972
   0.0796977  -0.0226856
   0.0871473  -0.0234346
   0.0949022  -0.0241431
   0.1029601  -0.0248100
   0.1113185  -0.0254346
   0.1199748  -0.0260158
   0.1289265  -0.0265529
   0.1381709  -0.0270452
   0.1477049  -0.0274919
   0.1575256  -0.0278926
   0.1676295  -0.0282467
   0.1780130  -0.0285538
   0.1886724  -0.0288137
   0.1996034  -0.0290261
   0.2108015  -0.0291908
   0.2222619  -0.0293080
   0.2339795  -0.0293778
   0.2459486  -0.0294002
   0.2581633  -0.0293757
   0.2706173  -0.0293047
   0.2833036  -0.0291878
   0.2962152  -0.0290255
   0.3093444  -0.0288187
   0.3226830  -0.0285683
   0.3362226  -0.0282751
   0.3499541  -0.0279405
   0.3638680  -0.0275654
   0.3779546  -0.0271513
   0.3922033  -0.0266996
   0.4066034  -0.0262118
   0.4211436  -0.0256894
   0.4358123  -0.0251343
   0.4505971  -0.0245482
   0.4654857  -0.0239331
   0.4804649  -0.0232908
   0.4955215  -0.0226235
   0.5106415  -0.0219332
   0.5258109  -0.0212222
   0.5410152  -0.0204927
   0.5562395  -0.0197471
   0.5714686  -0.0189876
   0.5866872  -0.0182167
   0.6018794  -0.0174368
   0.6170292  -0.0166504
   0.6321206  -0.0158600
   0.6471371  -0.0150680
   0.6620622  -0.0142769
   0.6768792  -0.0134892
   0.6915713  -0.0127074
   0.7061217  -0.0119340
   0.7205136  -0.0111712
   0.7347302  -0.0104214
   0.7487546  -0.0096871
   0.7625703  -0.0089702
   0.7761606  -0.0082731
   0.7895092  -0.0075976
   0.8026000  -0.0069458
   0.8154172  -0.0063195
   0.8279453  -0.0057203
   0.8401691  -0.0051497
   0.8520740  -0.0046091
   0.8636457  -0.0040998
   0.8748706  -0.0036226
   0.8857356  -0.0031783
   0.8962284  -0.0027677
   0.9063373  -0.0023908
   0.9160514  -0.0020479
   0.9253607  -0.0017387
   0.9342561  -0.0014628
   0.9427294  -0.0012193
   0.9507735  -0.0010071
   0.9583826  -0.0008248
   0.9655519  -0.0006705
   0.9722779  -0.0005420
   0.9785584  -0.0004369
   0.9843928  -0.0003519
   0.9897818  -0.0002837
   0.9946332  -0.0002294
   0.9978401  -0.0001959
   1.0000000  -0.0001737
